COMM,3121,Mass Communication and Society
COMM,3125,New Media for Communications
COMM,3126,Globalization and Digital Media
COMM,3130,Rhetoric and Public Culture
COMM,3131,Black Culture and Communication
COMM,3135,"Leadership, Communication, and Group Dynamics"
COMM,3136,"Leadership, Service, and Ethics"
COMM,3141,Organizational Communication
COMM,3142,Applications in Organizational Communication
COMM,3150,"Gender, Culture, and Communication"
COMM,3160,Business Communications
COMM,3245,Public Relations Writing
COMM,3246,Public Relations Strategy
COMM,3403,Forensics Practicum
COMM,3880,Independent Study
COMM,3890,Honors Thesis I
COMM,3891,Honors Thesis II
COMM,4050,Topics in Communication Studies
COMM,4102,Federal Interpretation of the First Amendment
COMM,4141,Advanced Organizational Communication
COMM,4145,Communication Campaigns
COMM,4147,International Public Relations
COMM,4410,Professional Internship
COMM,4445,International Professional Internship
COMM,4615,Seminar in Health Communication
COMM,4652,Advanced Seminar in Media & Technology Studies
ITCS,1101,Introduction to Computer Concepts
ITCS,1102,Advanced Internet Concepts
ITCS,1301,Introduction to the Financial Services Industry
ITCS,1610,Computing Applications Seminar
ITCS,1712,Introduction to Computer Science (Honors)
ITCS,2050,Topics in Computer Science
ITCS,2116,C Programming
ITCS,2215,Design and Analysis of Algorithms
ITCS,2231,Introduction to Business Programming
ITCS,2301,Financial Services Computing Environment
ITCS,3050,Topics in Computer Science
ITCS,3112,Design and Implementation of Object-Oriented Systems
ITCS,3120,Introduction to Interactive Computer Graphics
ITCS,3134,Digital Image Processing
ITCS,3143,Operating Systems
ITCS,3145,Parallel and Distributed Computing
ITCS,3152,Symbolic Programming
ITCS,3153,Introduction to Artificial Intelligence
ITCS,3160,Database Design and Implementation
ITCS,3162,Introduction to Data Mining
ITCS,3166,Introduction to Computer Networks
ITCS,3182,Computer Organization and Architecture
ITCS,3190,Cloud Computing for Data Analysis
ITCS,3211,Computing Leaders Team Projects
ITCS,3212,Computing Leaders Team Leaders
ITCS,3216,Introduction to Cognitive Science
ITCS,3610,Computing Leaders Seminar
ITCS,4010,Topics in Computer Science
ITCS,4102,Programming Languages
ITCS,4111,Introduction to Natural Language Processing
ITCS,4114,Real World Algorithms
ITCS,4121,Information Visualization
ITCS,4122,Visual Analytics
ITCS,4123,Visualization and Visual Communication
ITCS,4124,Advanced 3D Computer Graphics
ITCS,4125,Introduction to Virtual Reality and Augmented Reality
ITCS,4128,Programming Languages and Compilers
ITCS,4141,Computer Organization and Architecture
ITCS,4145,Parallel Computing
ITCS,4150,Mobile Robotics
ITCS,4151,Intelligent Robotics
ITCS,4152,Computer Vision
ITCS,4156,Introduction to Machine Learning
ITCS,4158,Blockchain System Architecture
ITCS,4161,Intellectual Property Aspects of Computing
ITCS,4165,Computing Entrepreneurship
ITCS,4180,Mobile Application Development
ITCS,4182,Introduction to High-Performance Computing
ITCS,4230,Introduction to Game Design and Development
ITCS,4231,Advanced Game Design and Development
ITCS,4232,Game Design and Development Studio
ITCS,4235,Game Engine Construction
ITCS,4236,Artificial Intelligence for Computer Games
ITCS,4237,Audio Processing for Entertainment Computing
ITCS,4238,Intelligent and Interactive System Studio
ITIS,4261,Introduction to Secured Cloud Computing
ITSC,1200,Freshman Seminar
ITSC,4155,Software Development Projects
ITSC,4681,Senior Design I
ITSC,4682,Senior Design II
ITSC,4850,Senior Project I
ITSC,4851,Senior Project II
ITSC,4990,Undergraduate Research
ITSC,4991,Undergraduate Thesis
ITSC,1110,Introduction to Computer Science Principles
ITSC,1212,Introduction to Computer Science I
ITSC,1213,Introduction to Computer Science II
ITSC,1600,Computing Professionals
ITSC,2175,Logic and Algorithms
ITSC,2181,Introduction to Computer Systems
ITSC,2214,Data Structures and Algorithms
ITSC,2600,"Computer Science Program, Identity, Career"
ITSC,2610,Community Outreach Seminar
ITSC,2700,Honors Seminar
ITSC,3146,Introduction to Operating Systems and Networking
ITSC,3155,Software Engineering
ITSC,3181,Introduction to Computer Architecture
ITSC,3500,Computer Science Cooperative Education Experience
ITSC,3688,Computers and Their Impact on Society
ITSC,3695,Computer Science Cooperative Education Seminar
ITSC,4490,Professional Internship
ITSC,4750,Honors Thesis
CMET,1680,Professional Development I: Construction Safety
CMET,2135,Building Information Modeling (BIM)
CMET,2680,Professional Development II: Sustainable Engineering and Construction
CMET,3123,Cost Estimating
CMET,3224,Construction Project Administration
CMET,3680,Professional Development III: Professional Ethics
CMET,4073,Special Topics - Construction Management
CMET,4125,"Construction Codes, Documents, and Permits"
CMET,4126,Project Scheduling and Control
CMET,4129L,Construction Planning Laboratory
CMET,4130,Infrastructure Systems
CMET,4135,Building Information Modeling
CMET,4228,Construction Office Operations
CMET,4272,Capstone Project
CMET,4290,Temporary Structures in Construction
CMET,4680,Professional Development IV
CJUS,1100,Foundations of Criminal Justice
CJUS,1200,Professionalism in Criminal Justice and Criminology
CJUS,1511,Local Social Science: Foundations of Criminal Justice
CJUS,2320,Introduction to Courts
CJUS,2340,Criminological Theory
CJUS,2350,Introduction to Corrections
CJUS,2360,Ethics and the Criminal Justice System
CJUS,2361,Juvenile Justice
CJUS,2370,Research Methods in Criminal Justice
CJUS,2380,Introduction to Law Enforcement
CJUS,3000,Topics in Criminal Justice
CJUS,3320,Criminal Justice and the Law
CJUS,3321,Criminal Procedure
CJUS,3322,Juvenile Law
CJUS,3323,Correctional Law
CJUS,3340,The Juvenile Offender
CJUS,3341,The Criminal Offender
CJUS,3351,Community Corrections
CJUS,3352,Institutional Corrections
CJUS,3353,Juvenile Corrections
CJUS,3354,Punishment and Freedom
CJUS,3360,Criminal Justice Learning Community I
CJUS,3361,Criminal Justice Learning Community II
CJUS,3362,Famous Criminal Trials of the Twentieth Century
CJUS,3363,Mediation and Conflict Resolution
CJUS,3364,The Administration of Criminal Justice
CJUS,3365,Interviewing in Criminal Justice
CJUS,3366,Domestic Violence
CJUS,3367,Problems and Decisions in Criminal Justice
CJUS,3380,Law Enforcement Behavioral Systems
CJUS,3381,Security and Loss Prevention
CJUS,3382,Community-Oriented Policing and Problem-Solving
CJUS,3400,Criminal Justice Internship
CJUS,3800,Directed Individual Study
CJUS,4000,Topics in Criminal Justice
CJUS,4320,Evidence
CJUS,4340,Seminar on Sexual Assault
CJUS,4350,Victims and the Criminal Justice System
CJUS,4351,Violence and the Violent Offender
CJUS,4352,Serial Murder
CJUS,4360,"Drugs, Crime, and the Criminal Justice System"
CJUS,4361,International Criminal Justice
CJUS,4362,Computer Crime
CJUS,4363,"Gender, Race, and Justice"
CJUS,4364,Elders and the Criminal Justice System
CJUS,4370,Data Analytics and Crime
CJUS,4371,"Criminal Data Sources, Data Management, and Cleaning"
CJUS,4372,Drug Analytics
CJUS,4373,Intelligence Analysis and Security Analytics
CJUS,4374,Geospatial Analytics and Crime
CJUS,4375,"Community-Oriented Policing, Problem-Solving, and Crime Analysis"
CJUS,4376,Social Network Analysis
CJUS,4377,Crime Measurement and Data Visualization
CJUS,4378,Causes and Consequences of Crime
CJUS,4379,Qualitative Research and Analysis in Criminal Justice
CJUS,4400,Research Practicum
CJUS,4700,Honors Thesis in Criminal Justice I
CJUS,4701,Honors Thesis in Criminal Justice II
DANC,1108,Yoga
DANC,1109,Pilates
DANC,1209,Ballet for Majors IA
DANC,1210,Ballet for Majors IB
DANC,1212,Ballet I
DANC,1213,Ballet II
DANC,1214,Modern Dance I
DANC,1215,Modern Dance II
DANC,1217,Modern Dance for Majors IA
DANC,1218,Modern Dance for Majors IB
DANC,1280,Improvisation
DANC,1502,Global Arts/Humanities: Dance in Global Contexts
DANC,1512,Local Arts/Humanities: Dance in the United States
DANC,2016,Choreographic Analysis
DANC,2119,Anatomy for Dancers
DANC,2125,African Dance
DANC,2126,Tap Dance
DANC,2127,Latin Dance Forms
DANC,2128,African-Brazilian Dance
DANC,2129,Odissi Dance
DANC,2130,Foundations of Hip-Hop Dance
DANC,2209,Ballet for Majors IIA
DANC,2210,Ballet for Majors IIB
DANC,2216,Choreography I
DANC,2217,Modern Dance for Majors IIA
DANC,2218,Modern Dance for Majors IIB
DANC,2226,Vernacular Jazz Dance
DANC,2227,Contemporary Jazz Dance
DANC,2228,Music and Dance
DANC,2401,Production Practicum - Dance Running Crew
DANC,2402,Performance Practicum
DANC,2403,Dancing for Choreographers
DANC,3100,Pointe
DANC,3131,Hip Hop and Street Dance
DANC,3201,Professional Training Certificate in Dance
DANC,3202,Professional Training Certificate in Dance
DANC,3210,Ballet for Majors III
DANC,3218,Modern Dance for Majors III
DANC,3221,"Dance History, Theory, and Critical Thinking"
DANC,3222,"Dance History, Theory, and Critical Thinking II"
DANC,3227,Ballet Pedagogy
DANC,3229,Contact Improvisation
DANC,3230,Choreography II
DANC,3231,Choreography in Context: Danced Collaborations in Urban Spaces
DANC,3232,Digital Skills for Artists
DANC,3253,Black Dance in the Americas
DANC,3402,Performance Practicum
DANC,4001,Topics in Dance
DANC,4110,Communicating Across the Dance Discipline
DANC,4130,The Business of Dance
DANC,4201,Professional Training Certificate in Dance
DANC,4202,Professional Training Certificate in Dance
DANC,4227,Dance Education Methods for the Elementary School
DANC,4250,Dance in Community
DANC,4252,Origins of Jazz: Ring Shout Dance Traditions
DANC,4257,Dance Education Methods for the Secondary School
DANC,4328,Teaching Dance: Theories and Practices
DANC,4400,Internship in Dance
DANC,4401,Dance Teaching Practicum
DANC,4466,Dance Curriculum Design
DANC,4467,Student Teaching/Seminar: K-12 Fine and Performing Arts: Dance
DANC,4800,Dance Capstone Project
DANC,4801,Independent Study
DANC,4802,Applied Dance Capstone
DTSC,1110,Sports Analytics
DTSC,1301,Data and Society A
DTSC,1302,Data and Society B
DTSC,2110,Sport Business Analytics
DTSC,2301,Modeling and Society A
DTSC,2302,Modeling and Society B
DTSC,3000,Special Topics in Data Science
DTSC,3400,Data Science Practicum
DTSC,3601,Predictive Analytics and Their Implications A
DTSC,3602,Predictive Analytics and Their Implications B
DTSC,3800,Independent Study
DTSC,3900,Undergraduate Research
DTSC,4301,Data Science for Social Good A
DTSC,4302,Data Science for Social Good B
ESCI,1101,Earth Sciences-Geography
ESCI,1101L,Earth Sciences-Geography Laboratory
ESCI,1501,"Global Social Science: Environment, Society, and Sustainability"
ESCI,2000,Topics in Earth Science
ESCI,2030,Near-Space Balloon Exploration
ESCI,2101,The Environmental Dilemma
ESCI,2200,Introduction to Earth Sciences Research
ESCI,2210,Field Methods in the Earth and Environmental Sciences
ESCI,2222,Environmental Science
ESCI,3000,Selected Topics in Earth Sciences
ESCI,3101,Global Environmental Change
ESCI,3105,Oceanography
ESCI,3150,Natural Environments of North America
ESCI,3170,Environmental Quality Management
ESCI,3180,Environmental Impact Analysis
ESCI,3190,Biogeography
ESCI,3205,Water Resources
ESCI,3220,Air Quality
ESCI,3310,National Parks: The Science Behind the Scenery
ESCI,3500,Earth Sciences Cooperative Education Experience
ESCI,3501,Earth Sciences Cooperative Education Seminar
ESCI,4000,Selected Topics in Earth Sciences
ESCI,4005,Engineering Geology
ESCI,4122,Statistics and Data Analysis in Earth Sciences
ESCI,4140,Hydrologic Processes
ESCI,4146,The Business of Ecological Restoration
ESCI,4155,Fluvial Processes
ESCI,4160,Contaminant Transport
ESCI,4170,Fundamentals of Remote Sensing
ESCI,4180,Digital Image Processing in Remote Sensing
ESCI,4190,Contemporary Environmental Issues
ESCI,4201,Hydroclimatology
ESCI,4210,Soil Science
ESCI,4214,Global Ecosystems: Human Dimensions and Environmental Dynamics
ESCI,4222,Watershed Science
ESCI,4233,Geoenvironmental Site Characterization
ESCI,4400,Internship in Earth Sciences
ESCI,4600,Earth and Environmental Sciences Professional Seminar
ESCI,4800,Individual Study in Earth Sciences
ECON,1090,Topics in Economics
ECON,1101,Economics of Social Issues
ECON,1501,Global Social Science: Economics of Global Issues
ECON,2101,Principles of Economics - Macro
ECON,2102,Principles of Economics - Micro
ECON,3090,Topics in Economics
ECON,3105,Industrial Relations
ECON,3106,Labor Economics
ECON,3107,Employment Law
ECON,3112,Econometrics
ECON,3115,Money and Banking
ECON,3122,Intermediate Microeconomics
ECON,3123,Intermediate Macroeconomics
ECON,3125,Managerial Economics
ECON,3131,Economic History of the United States
ECON,3141,Health Economics
ECON,3151,Law and Economics
ECON,3161,Game Theory
ECON,3170,Ethics and Global Capitalism
ECON,3171,International Business Economics
ECON,3181,Sports Economics
ECON,3400,Economic Internship
ECON,3500,Economics Cooperative Education Experience
ECON,3895,Directed Individual Study
ECON,4100,Mathematical Economics
ECON,4112,Econometrics II
ECON,4116,Public Finance
ECON,4117,Business and Economic Forecasting
ECON,4135,Economics of Growth and Development
ECON,4150,Urban and Regional Economics
ECON,4160,Economics of Transportation
ECON,4171,Economics of International Trade
ECON,4172,Economics of International Finance
ECON,4177,History of Economic Thought
ECON,4180,Industrial Organization and Public Policy
ECON,4181,Energy and Environmental Economics
ECON,4200,Senior Seminar
EDUC,1000,Introductory Topics in Education
EDUC,1100,Foundations of Education and Diversity in Schools - Prospect Curriculum
EDUC,1511,Local Social Science: Public Education and Schooling in the U.S.
EDUC,2100,Foundations of Education and Diversity in Schools
EDUC,3200,Service Learning Teaching Methods for K-12 Educators
EDUC,3400,Education Internship
EDUC,3500,Education Cooperative Education Experience
EDUC,3600,Teaching Fellows Seminar
EDUC,3789,Seminar: Honors in Education
EDUC,3790,Honors Thesis in Education
EDUC,4000,Topics in Education
EDUC,4200,Current Issues in Global Education
EDUC,4201,Education and Globalization: Theory and Practice Seminar
EDUC,4290,Modifying Instruction for Learners with Diverse Needs
EDUC,4291,Modifying Instruction for Learners with Diverse Needs in Secondary Schools
ELDT,4100,Foundations for Effective Technology Integration
ELDT,4135,Audiovisual Communications
ELDT,4140,Educational Television
RSCH,4101,Education Research Methods
ECGR,2103,Computer Utilization in C++
ECGR,2104,Computer Engineering Programming II
ECGR,2111,Network Theory I
ECGR,2112,Network Theory II
ECGR,2155,Instrumentation and Networks Laboratory
ECGR,2156,Logic and Networks Laboratory
ECGR,2161,Basic Electrical Engineering I
ECGR,2181,Logic Systems Design
ECGR,2252,ECE Sophomore Design
ECGR,2254,Analytical Foundations of Electrical and Computer Engineering
ECGR,2255,Digital Design Laboratory
ECGR,3090,Special Topics in Electrical Engineering
ECGR,3101,Embedded Systems
ECGR,3111,Signals and Systems
ECGR,3112,System Analysis II
ECGR,3121,Introduction to Electromagnetic Fields
ECGR,3122,Electromagnetic Waves
ECGR,3123,Data Communications and Networking
ECGR,3131,Fundamentals of Electronics and Semiconductors
ECGR,3132,Electronics
ECGR,3133,Solid State Microelectronics I
ECGR,3142,Electrical Energy Conversion
ECGR,3155,Systems and Electronics Laboratory
ECGR,3156,Electromagnetic and Electronic Devices Laboratory
ECGR,3157,ECE Junior Design
ECGR,3159,Professional Practice
ECGR,3180,Data Structures and Algorithms in C++
ECGR,3181,Logic System Design II
ECGR,3183,Computer Organization
ECGR,3695,Electrical Engineering Cooperative Education Seminar
ECGR,3890,Individualized Study
ECGR,3990,Undergraduate Research
ECGR,4090,Special Topics in Electrical Engineering
ECGR,4100,Research Tools and Techniques in Computer Engineering
ECGR,4101,Advanced Embedded Systems
ECGR,4102,Engineering Simulation
ECGR,4103,"Machine Vision, AI and Image Processing"
ECGR,4104,Computational Methods in Power Systems
ECGR,4105,Introduction to Machine Learning
ECGR,4106,Real-Time Machine Learning
ECGR,4111,Control Systems Theory I
ECGR,4112,Principles of Digital Control Systems
ECGR,4113,Modeling and Analysis of Dynamic Systems
ECGR,4115,Convex Optimization and AI Applications
ECGR,4121,Antennas
ECGR,4122,Acoustics
ECGR,4123,Analog and Digital Communication
ECGR,4124,Digital Signal Processing
ECGR,4125,Foundation of Optical Engineering
ECGR,4127,Machine Learning for the Internet of Things
ECGR,4131,Linear Integrated Electronics
ECGR,4132,Analog Integrated Circuits Design
ECGR,4134,Solid State and Semiconductor Microelectronics II
ECGR,4136,Semiconductor Optoelectronic Materials and Devices
ECGR,4138,Electronic Thin Film Materials and Devices
ECGR,4139,Digital Communication Systems
ECGR,4140,Introduction to VLSI Processing
ECGR,4141,Power System Analysis I
ECGR,4142,Power System Analysis II
ECGR,4143,Electrical Machinery
ECGR,4144,Power Electronics I
ECGR,4146,Introduction to VHDL
ECGR,4151,Solar Cell Fundamentals and Technology
ECGR,4161,Introduction to Robotics
ECGR,4162,Control of Robotic Manipulators
ECGR,4165,Laser Electronics I
ECGR,4171,Introduction to Energy Systems
ECGR,4172,Energy Markets
ECGR,4181,Computer Architecture
ECGR,4182,Digital System Testing
ECGR,4184,"Device Characterization, Parameterization and Modeling"
ECGR,4185,Advanced Electromagnetic Field Theory
ECGR,4186,Optical Communication and Optical Signals
ECGR,4187,Data Communications and Networking II
ECGR,4188,Advanced VLSI Systems Design
ECGR,4190,Power Generation: Operation and Control
ECGR,4191,Dynamic and Transient Analysis of Power Systems
ECGR,4199,Fundamentals of Nuclear Science and Nuclear Energy: A Contemporary Overview
ECGR,4222,Multidimensional Stochastic Signal Processing
ECGR,4231,Sensors & Actuators
ECGR,4241,Electrical Engineering Senior Design I
ECGR,4242,Electrical Engineering Senior Design II
ECGR,4251,Computer Engineering Senior Design I
ECGR,4252,Computer Engineering Senior Design II
ECGR,4261,Microwave Circuit Design I
ECGR,4265,Microwave Devices and Electronics
ECGR,4290,Science and Technology of Photovoltaics
ECGR,4299,Nuclear Reactor Engineering
ECGR,4311,Digital Audio Workstations
ECGR,4312,Electronic Music Synthesis
ECGR,4422,Random Processes and Optimum Filtering
ECGR,4433,VLSI Systems Design
ECGR,4892,Individualized Study
ELET,1102,C Programming
ELET,1211,DC Circuits
ELET,1231,Digital Circuits
ELET,1231L,Digital Circuits Laboratory
ELET,2112,AC Circuits
ELET,2113L,DC/AC Circuits Laboratory
ELET,2221,Electronics I
ELET,2221L,Electronics I Laboratory
ELET,2231,Microprocessor Fundamentals
ELET,2241,Instrumentation and Controls
ELET,2241L,Instrumentation Laboratory
ELET,2290,Sophomore Practicum
ELET,3113,Network Analysis
ELET,3132,Digital Systems
ELET,3132L,Digital Systems Laboratory
ELET,3141,Power Systems and Machines
ELET,3190,Junior Practicum
ELET,3222,Electronics II
ELET,3222L,Electronics II Laboratory
ELET,3232,Advanced Microcontroller Systems
ELET,3242,Fundamentals of Control Systems
ELET,4123,Active Filters
ELET,4133,Embedded Systems
ELET,4142,Power Electronics
ELET,4243,Power Networks
ETEL,2101,Circuit Fundamentals
ETEL,2171,Algorithms and Programming
ETEL,2181,Circuits in Action
ETEL,2201,Circuit Analysis
ETEL,2271,Digital Fundamentals
ETEL,2281,Doing and Making
ETEL,3101,Analog Signals
ETEL,3131,Analog Devices
ETEL,3161,Foundations of Mechanics
ETEL,3171,Digital Devices
ETEL,3181,Exploring Devices
ETEL,3191,From Concept to Product
ETEL,3231,"Power, Machines, and Energy"
ETEL,3261,Control Fundamentals
ETEL,3271,Digital Signals
ETEL,3291,Practical System Design
ETEL,4000,Special Topics
ETEL,4131,Power Conversion and Control
ETEL,4161,Elements of Automation
ETEL,4261,Robotics and Automated Systems
ETEL,4600,Technology Seminar
ETEL,4800,Independent Study
ELED,3111,Instructional Design and Assessment in Elementary Education
ELED,3120,The Elementary School Child
ELED,3221,Teaching Science to Elementary School Learners
ELED,3223,Teaching Social Studies and Diversity
ELED,3226,Teaching Language Arts to Elementary School Learners
ELED,3292,Theories and Practice for Equity in Urban Education
ELED,3800,Individual Study in Elementary Education
ELED,4121,Assessment and Instructional Differentiation in the Elementary School Classroom
ELED,4122,Creating an Effective Environment in the Elementary School Classroom
ELED,4220,Instructional Planning for Diversity in the Elementary School Classroom
ELED,4255,CAMMP: Computer Applications and Manipulative Mathematics Programs
ELED,4420,Student Teaching/Seminar: K-6 Elementary Education
AEEE,4000,Special Topics
AEEE,4140,Energy Management
AEEE,4250,Analysis of Renewable Energy Systems
AEEE,4275,Building Environmental Systems
AEEE,4290,Advanced Instrumentation
ENGR,600,Engineering Freshman Learning Community Seminar
ENGR,1100,Engineering Pathways
ENGR,1201,Introduction to Engineering Practices and Principles I
ENGR,1202,Introduction to Engineering Practices and Principles II
ENGR,1241,Engineering Analysis
ENGR,2800,College of Engineering Ambassadors’ Leadership Development
ENGR,3095,Leadership Academy Capstone
ENGR,3210,Senior Design Laboratory I
ENGR,3220,Senior Design Laboratory II
ENGR,3290,Fundamentals of Engineering Review
ENGR,3295,Multidisciplinary Professional Development
ENGR,3500,Engineering Cooperative Education Experience
ENGR,3790,Engineering Honors Seminar I
ENGR,3791,Engineering Honors Seminar II
ENGR,4090,Special Topics
ETEL,3281,More Doing and Making
ETGR,1100L,Engineering Technology Computer Applications Laboratory
ETGR,1101,Introduction to Engineering Technology and Construction Management
ETGR,1103,Technical Drawing I
ETGR,1104,Technical Drawing II
ETGR,1201,Introduction to Engineering Technology
ETGR,2101,Applied Mechanics I
ETGR,2102,Applied Mechanics II
ETGR,2106,Electronic Circuits and Devices
ETGR,2230,Occupational Safety
ETGR,2272,Engineering Analysis II
ETGR,3000,Special Topics in Engineering Technology
ETGR,3171,Engineering Analysis III
ETGR,3222,Engineering Economics
ETGR,3295,Multidisciplinary Professional Development
ETGR,3695,Engineering Technology Practicum Seminar
ETGR,4100,Capstone Design Project I
ETGR,4200,Capstone Design Project II
ETGR,4272,Engineering Analysis IV
ETGR,4301,Environmental Pollution Control
ETGR,4302,Industrial Hygiene
ETGR,4303,Applied Ergonomics and Human Factors
ETGR,4305,System Safety Design and Management
ETME,2141,Applied Engineering Materials
ENGL,1201,English Learning Community
ENGL,1502,Global Arts/Humanities: Global Connections in English Studies
ENGL,1512,Local Arts/Humanities: Local Connections in English Studies
ENGL,2014,Topics in Writing
ENGL,2015,Topics in Writing
ENGL,2050,Topics in English
ENGL,2051,Topics in English - Writing Intensive
ENGL,2052,Topics in English - Oral Communication
ENGL,2053,Topics in English - Writing Intensive & Oral Communication
ENGL,2072,Topics in Literature and Film
ENGL,2074,"Topics in Children’s Literature, Media, and Culture"
ENGL,2090,Topics in English
ENGL,2091,Topics in English - Writing Intensive
ENGL,2092,Topics in English - Oral Communication
ENGL,2093,Topics in English - Writing Intensive and Oral Communication
ENGL,2100,Writing About Literature
ENGL,2101,Masterpieces of British Literature I
ENGL,2102,Masterpieces of British Literature II
ENGL,2103,Masterpieces of Modern Fiction
ENGL,2104,Major American Writers
ENGL,2105,Introduction to Poetry
ENGL,2106,Film Criticism
ENGL,2108,Introduction to Drama
ENGL,2114,Learning Community Seminar
ENGL,2116,Introduction to Technical Communication
ENGL,2125,Imagined Worlds: Creative Writing Laboratory
ENGL,2126,Introduction to Creative Writing
ENGL,2127,Introduction to Poetry Writing
ENGL,2128,Introduction to Fiction Writing
ENGL,2161,Grammar for Writing
ENGL,2200,Contemporary Literature
ENGL,2201,Contemporary Poetry
ENGL,2202,Contemporary Fiction
ENGL,2301,Introduction to African American Literature
ENGL,2400,American Literature Survey
ENGL,2401,British Literature Survey I
ENGL,2402,British Literature Survey II
ENGL,2403,British Literature Survey
ENGL,3050,Topics in English
ENGL,3051,Topics in English - Writing Intensive
ENGL,3052,Topics in English - Oral Communication
ENGL,3053,Topics in English - Writing Intensive and Oral Communication
ENGL,3072,Topics in Literature and Film
ENGL,3074,"Topics in Children’s Literature, Media, and Culture"
ENGL,3102,Literature for Young Children
ENGL,3103,Children’s Literature
ENGL,3104,Literature for Adolescents
ENGL,3125,Introduction to U.S. Latinx Literature
ENGL,3132,Introduction to Contemporary American English
ENGL,3157,Twentieth Century Black American Literature: Prose
ENGL,3158,Gender and African American Literature
ENGL,3159,African American Poetry
ENGL,3162,Language and the Virtual World
ENGL,3180,Language and Digital Technology
ENGL,3190,Teaching Academic English to Adolescent Learners
ENGL,3201,Intermediate Poetry Writing
ENGL,3202,Intermediate Fiction Writing
ENGL,3211,Medieval Literature
ENGL,3212,British Renaissance Literature
ENGL,3213,British Literature of the Restoration and 18th Century
ENGL,3214,"Romantic British Literature, 1785-1832"
ENGL,3215,British Victorian Literature
ENGL,3216,"British Literature in Transition, 1870-1914"
ENGL,3217,Modern British Literature
ENGL,3231,Early African American Literature
ENGL,3232,Early American Literature
ENGL,3233,American Literature of the Romantic Period
ENGL,3234,American Literature of the Realist and Naturalist Periods
ENGL,3235,Modern American Literature
ENGL,3236,"African American Literature, Harlem Renaissance to Present"
ENGL,3237,Modern and Recent U.S. Multiethnic Literature
ENGL,3267,"Vocabulary, Etymology, and Grammar"
ENGL,3852,Independent Study
ENGL,4002,Women and Literature
ENGL,4008,Topics in Advanced Technical Communication
ENGL,4050,Topics in English
ENGL,4051,Topics in English - Writing Intensive
ENGL,4052,Topics in English - Oral Communication
ENGL,4053,Topics in English - Writing Intensive & Oral Communication
ENGL,4061,Approaches to Discourse
ENGL,4072,Topics in Literature and Film
ENGL,4074,"Topics in Children’s Literature, Media, and Culture"
ENGL,4077,Topics in Rhetoric and Composition
ENGL,4090,Major Authors
ENGL,4102,British Children’s Literature
ENGL,4103,American Children’s Literature
ENGL,4104,Multiculturalism and Children’s Literature
ENGL,4111,Ancient World Literature
ENGL,4112,Modern World Literature
ENGL,4114,Milton
ENGL,4116,Shakespeare’s Early Plays
ENGL,4117,Shakespeare’s Late Plays
ENGL,4118,British Renaissance Literature
ENGL,4120,"Romantic British Literature, 1785-1832"
ENGL,4121,British Literature of the Restoration and 18th Century
ENGL,4122,British Victorian Literature
ENGL,4123,Modern British Literature
ENGL,4132,"British Drama to 1642, Excluding Shakespeare"
ENGL,4139,Early American Literature
ENGL,4140,American Literature of the Romantic Period
ENGL,4141,American Literature of the Realist and Naturalist Periods
ENGL,4142,Modern American Literature
ENGL,4145,Literature of the American South
ENGL,4150,Poetry
ENGL,4151,Drama
ENGL,4153,Fiction
ENGL,4155,Pan-African Literature
ENGL,4160,Origins of Language
ENGL,4161,Modern English Grammar
ENGL,4165,Multiculturalism and Language
ENGL,4167,The Mind and Language
ENGL,4168,Multimodality and Text Description
ENGL,4180,Theories of Technical Communication
ENGL,4181,Writing and Designing User Documents
ENGL,4182,Information Design and Digital Publishing
ENGL,4183,Editing with Digital Technologies
ENGL,4200,Teaching of Writing
ENGL,4201,Teaching of Multiethnic Literature
ENGL,4202,Advanced Poetry Writing
ENGL,4203,Advanced Fiction Writing
ENGL,4204,Expository Writing
ENGL,4206,Writing Creative Nonfiction
ENGL,4207,Writing Young Adult Fiction
ENGL,4208,Poetry Writing Workshop
ENGL,4209,Fiction Writing Workshop
ENGL,4211,Chaucer and Medieval Literature
ENGL,4235,History of the Book
ENGL,4254,Teaching English/Communication Skills to Middle and Secondary School Learners
ENGL,4260,History of Global Englishes
ENGL,4262,Language and Diversity
ENGL,4263,Linguistics and Language Learning
ENGL,4267,Language and Culture in Digital Spaces
ENGL,4270,"Studies in Writing, Rhetoric, and Literacy"
ENGL,4271,"Studies in Writing, Rhetoric, and New Media"
ENGL,4272,Studies in the Politics of Language and Writing
ENGL,4273,"Studies in Writing, Rhetoric, and Identity"
ENGL,4274,Visual Rhetoric
ENGL,4275,Rhetoric and Technology
ENGL,4277,Digital Literacies
ENGL,4290,Advanced Creative Project
ENGL,4325,Trauma and Memory in Contemporary American Literature
ENGL,4400,"Research, Theory, and Practice of Tutoring Writing"
ENGL,4405,Literacy and Language
ENGL,4410,Professional Internship
ENGL,4750,English Honors Seminar
ENGL,4751,English Honors Thesis Seminar
ENGL,4752,English Honors Thesis
ENGL,4852,Independent Study
ENTR,3000,Special Topics - Entrepreneurship
ENTR,3276,Recognizing Entrepreneurial Opportunities
ENTR,3278,Experiential Entrepreneurship
ENTR,3279,Entrepreneurial Action and Organizing
EXER,1099,Topics in Games/Exercise/Sports
EXER,1202,Weight Training
EXER,1204,Aerobic Fitness
EXER,1205,Beginning Yoga
EXER,1208,"Walk, Jog, Run"
EXER,1222,Racquet Sports
EXER,1250,Volleyball
EXER,1263,Body Shaping
